symbol	score	entrez
BST1	4.0	683.0
CCDC88C	4.0	440193.0
DAPP1	3.0	27071.0
DOCK8	3.0	81704.0
HLA-DRB1	4.0	3123.0
LILRB2	4.0	10288.0
MCPH1	4.0	79648.0
P2RX5	3.0	5026.0
PTPRC	4.0	5788.0
SLC7A7	4.0	9056.0
TOP3B	4.0	8940.0
VSIG4	4.0	11326.0
ZNF713	4.0	349075.0
