symbol	score	entrez
CEP135	3.0	9662.0
HECTD4	3.0	283450.0
SLC22A15	4.0	55356.0
TET2	3.0	54790.0
UBN2	2.0	254048.0
USP9Y	4.0	8287.0
ZNF548	4.0	147694.0
