symbol	score	entrez
ADRB2	4.0	154.0
CD38	4.0	952.0
CTTNBP2	3.0	83992.0
CNTN3	4.0	5067.0
DPP4	4.0	1803.0
DPYSL3	4.0	1809.0
FHIT	4.0	2272.0
GPC6	4.0	10082.0
GAS2	4.0	2620.0
IL1R2	4.0	7850.0
KIF13B	4.0	23303.0
KCNS3	3.0	3790.0
MAOB	4.0	4129.0
MYO5C	4.0	55930.0
NAV2	3.0	89797.0
NCKAP5	4.0	344148.0
PATJ	4.0	10207.0
PRICKLE2	3.0	166336.0
RAB39B	4.0	116442.0
PTGS2	4.0	5743.0
SETBP1	3.0	26040.0
SLC9A9	4.0	285195.0
SPARCL1	3.0	8404.0
TANC2	3.0	26115.0
ZNF385B	4.0	151126.0
