symbol	score	entrez
ASH1L	1.0	55870.0
CEP135	3.0	9662.0
CEP290	4.0	80184.0
CLASP1	3.0	23332.0
DIP2A	3.0	23181.0
EMSY	3.0	56946.0
KDM4C	3.0	23081.0
MBD5	3.0	55777.0
MSANTD2	4.0	79684.0
OFD1	4.0	8481.0
OPHN1	3.0	4983.0
NSMCE3	4.0	56160.0
PAPOLG	4.0	64895.0
PER2	3.0	8864.0
QRICH1	4.0	54870.0
SLC22A15	4.0	55356.0
SLC25A27	4.0	9481.0
UBN2	2.0	254048.0
ZNF548	4.0	147694.0
