symbol	score	entrez
CASZ1	3.0	54897.0
COL28A1	4.0	340267.0
ICA1	3.0	3382.0
KATNAL2	1.0	83473.0
KIF5C	4.0	3800.0
KCNJ15	4.0	3772.0
MACROD2	2.0	140733.0
OXTR	3.0	5021.0
TANC2	3.0	26115.0
TET2	3.0	54790.0
